Transect,Waypoint,Type,daylength,long,lat,on_off,speed,mode,distance_to_next,distance_cum,time_to_next,time_cum,leg,Region
77,77.1,Compulsory,12.744427096302667,-125.999495,48.988556,1,9.5,survey,32.39055441414109,4962.599938575761,0.2675312132769743,38.83697355486261,3,Vancouver Is.
77,77.2,Compulsory,12.744427096302667,-126.522923,48.574636,1,10,transit,16.846265682592236,4979.446204258354,0.13914247467411456,38.97611602953672,3,Vancouver Is.
78,78.2,Adaptive,12.72654878145991,-126.935794,48.635815,1,9.5,survey,44.98292980043428,5024.429134058788,0.37206043236552955,39.34817646190225,3,Vancouver Is.
78,78.1,Adaptive,12.72654878145991,-126.203368,49.208727,1,10,transit,14.929487892997804,5039.358621951786,0.12348399148538952,39.47166045338764,3,Vancouver Is.
79,79.1,Compulsory,12.708670466617152,-126.532193,49.33327,1,9.5,survey,39.68814345324037,5079.046765405025,0.32872827427867407,39.800388727666316,3,Vancouver Is.
79,79.2,Compulsory,12.708670466617152,-127.181255,48.828249,1,10,transit,15.453367420484723,5094.50013282551,0.1279968867759036,39.92838561444222,3,Vancouver Is.
80,80.2,Adaptive,12.690792151774394,-127.40087,49.041075,1,9.5,survey,38.44426435249448,5132.944397178005,0.3188740797490581,40.24725969419128,3,Vancouver Is.
80,80.1,Adaptive,12.690792151774394,-126.774344,49.53289,1,10,transit,14.971426082283593,5147.915823260289,0.12417976504236225,40.37143945923364,3,Vancouver Is.
81,81.1,Compulsory,12.672913836931636,-126.994086,49.73729,1,9.5,survey,44.07220002766513,5191.988023287954,0.36607042468488665,40.73750988391853,3,Vancouver Is.
81,81.2,Compulsory,12.672913836931636,-127.720758,49.176744,1,10,transit,16.531037483405896,5208.519060771359,0.1373093221630301,40.874819206081554,3,Vancouver Is.
82,82.2,Adaptive,12.65503552208888,-127.89052,49.428648,1,9.5,survey,35.776681696435944,5244.295742467795,0.29758640248684626,41.172405608568404,3,Vancouver Is.
82,82.1,Adaptive,12.65503552208888,-127.302066,49.88577,1,10,transit,14.645666927087817,5258.9414093948835,0.12182100536413988,41.294226613932544,3,Vancouver Is.
83,83.1,Compulsory,12.637157207246123,-127.599305,50.03643,1,9.5,survey,35.4231999652112,5294.364609360095,0.2950630295978909,41.589289643530435,3,Vancouver Is.
83,83.2,Compulsory,12.637157207246123,-128.185288,49.584652,1,10,transit,15.109564067806355,5309.4741734279005,0.12585745370629434,41.715147097236724,3,Vancouver Is.
84,84.2,Adaptive,12.619278892403365,-128.521941,49.709212,1,9.5,survey,34.20957865687985,5343.683752084781,0.2853576904334305,42.00050478767016,3,Vancouver Is.
84,84.1,Adaptive,12.619278892403365,-127.953339,50.144779,1,10,transit,18.264461134043177,5361.948213218824,0.15235219639788097,42.15285698406804,3,Vancouver Is.
85,85.1,Compulsory,12.601400577560607,-128.063354,50.440593,1,9.5,survey,37.72002878665862,5399.668242005482,0.315086352626105,42.46794333669414,3,Vancouver Is.
85,85.2,Compulsory,12.601400577560607,-128.693666,49.960237,1,10,transit,14.851745647399225,5414.519987652881,0.12406094366038228,42.59200428035452,3,Vancouver Is.
86,86.2,Adaptive,12.58352226271785,-129.00309,50.106614,1,9.5,survey,39.96168121232022,5454.481668865202,0.3342857962475654,42.92629007660209,3,Vancouver Is.
86,86.1,Adaptive,12.58352226271785,-128.333139,50.615542,1,9.5,survey,0,5454.481668865202,0,42.92629007660209,3,Vancouver Is.
